ID,DataRow ID,Labeled Data,Label,Created By,Project Name,Created At,Updated At,Seconds to Label,External ID,Agreement,Benchmark Agreement,Benchmark ID,Benchmark Reference ID,Dataset Name,Reviews,View Label
ckifhk85l000k3a68u1k4ci8e,ckifh24r527gq0rc65k1v9fej,https://storage.labelbox.com/cki91q3az4u150806veuclsco%2F27c3cf42-a5b9-b354-0de2-d3a69dece521-Y34.jpg?Expires=1608614264608&KeyName=labelbox-assets-key-1&Signature=QDHBEygP0nwNrnW-3o5ceRglBdE,"{""objects"":[{""featureId"":""ckifhk6z2030l0yap50dfe65t"",""schemaId"":""ckifh5l6p01hb0ybtf38e7rot"",""title"":""tumor"",""value"":""tumor"",""color"":""#1CE6FF"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckifhk6z2030l0yap50dfe65t?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2k5MXEzYmg2YWRmMDg1OG56MmJiaTY2Iiwib3JnYW5pemF0aW9uSWQiOiJja2k5MXEzYXo0dTE1MDgwNnZldWNsc2NvIiwiaWF0IjoxNjA3NDA0NjY0LCJleHAiOjE2MDk5OTY2NjR9.-gUAJHv3Eba7m1T06VaIMo0feXvfZJI6g5OXTHTHpGY""}],""classifications"":[]}",anniejoshi2000@gmail.com,Brain Tumor,1607401854000,1607401863000,6.672,Y34.jpg,-1,-1,,,TUMORS,[],https://editor.labelbox.com?project=ckifgyy6foss20841ithcei8f&label=ckifhk85l000k3a68u1k4ci8e
ckifhkimo000l3a68e2b0jlkr,ckifh24r627ka0rc6hzovgqki,https://storage.labelbox.com/cki91q3az4u150806veuclsco%2Fabdb384f-59ab-0cb5-82b5-cde48980032c-Y73.jpg?Expires=1608614264609&KeyName=labelbox-assets-key-1&Signature=iK7rUyPgLskv7LZwA2IuCaH6Opc,"{""objects"":[{""featureId"":""ckifhkh0w037t0y8tat368998"",""schemaId"":""ckifh5l6p01hb0ybtf38e7rot"",""title"":""tumor"",""value"":""tumor"",""color"":""#1CE6FF"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckifhkh0w037t0y8tat368998?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2k5MXEzYmg2YWRmMDg1OG56MmJiaTY2Iiwib3JnYW5pemF0aW9uSWQiOiJja2k5MXEzYXo0dTE1MDgwNnZldWNsc2NvIiwiaWF0IjoxNjA3NDA0NjY0LCJleHAiOjE2MDk5OTY2NjR9.-gUAJHv3Eba7m1T06VaIMo0feXvfZJI6g5OXTHTHpGY""}],""classifications"":[]}",anniejoshi2000@gmail.com,Brain Tumor,1607401867000,1607401984321,7.183,Y73.jpg,,-1,,,TUMORS,[],https://editor.labelbox.com?project=ckifgyy6foss20841ithcei8f&label=ckifhkimo000l3a68e2b0jlkr
ckifhl4np000m3a68rn4keyvi,ckifh24r827nu0rc662w1fs4w,https://storage.labelbox.com/cki91q3az4u150806veuclsco%2Ff9e4b2bb-e2ee-7d31-0f24-073cc128bd04-Y112.JPG?Expires=1608614264610&KeyName=labelbox-assets-key-1&Signature=jawm9xQJCCMopbun5OeHGvwlhVE,"{""objects"":[{""featureId"":""ckifhl38o036s0ycobs032d7f"",""schemaId"":""ckifh5l6p01hb0ybtf38e7rot"",""title"":""tumor"",""value"":""tumor"",""color"":""#1CE6FF"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckifhl38o036s0ycobs032d7f?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2k5MXEzYmg2YWRmMDg1OG56MmJiaTY2Iiwib3JnYW5pemF0aW9uSWQiOiJja2k5MXEzYXo0dTE1MDgwNnZldWNsc2NvIiwiaWF0IjoxNjA3NDA0NjY0LCJleHAiOjE2MDk5OTY2NjR9.-gUAJHv3Eba7m1T06VaIMo0feXvfZJI6g5OXTHTHpGY""}],""classifications"":[]}",anniejoshi2000@gmail.com,Brain Tumor,1607401896000,1607401986000,6.594,Y112.JPG,-1,-1,,,TUMORS,[],https://editor.labelbox.com?project=ckifgyy6foss20841ithcei8f&label=ckifhl4np000m3a68rn4keyvi
ckifhlfkq000n3a68au77n0k5,ckifh24r927re0rc643cddo4i,https://storage.labelbox.com/cki91q3az4u150806veuclsco%2F0f7e9d46-8e62-6fa2-34d8-b678d7e79536-Y184.JPG?Expires=1608614264611&KeyName=labelbox-assets-key-1&Signature=EwjD9LZjwPfg9uzOuN3CLe1Lg2I,"{""objects"":[{""featureId"":""ckifhledx03b00y8te5659i6h"",""schemaId"":""ckifh5l6p01hb0ybtf38e7rot"",""title"":""tumor"",""value"":""tumor"",""color"":""#1CE6FF"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckifhledx03b00y8te5659i6h?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2k5MXEzYmg2YWRmMDg1OG56MmJiaTY2Iiwib3JnYW5pemF0aW9uSWQiOiJja2k5MXEzYXo0dTE1MDgwNnZldWNsc2NvIiwiaWF0IjoxNjA3NDA0NjY0LCJleHAiOjE2MDk5OTY2NjR9.-gUAJHv3Eba7m1T06VaIMo0feXvfZJI6g5OXTHTHpGY""}],""classifications"":[]}",anniejoshi2000@gmail.com,Brain Tumor,1607401912000,1607401987000,9.06,Y184.JPG,-1,-1,,,TUMORS,[],https://editor.labelbox.com?project=ckifgyy6foss20841ithcei8f&label=ckifhlfkq000n3a68au77n0k5
ckifhlvl3000o3a68tc0nempn,ckifh24r527di0rc6egz4edrg,https://storage.labelbox.com/cki91q3az4u150806veuclsco%2F32465859-d3ed-4102-4de7-ebd7dc739c71-Y4.jpg?Expires=1608614264611&KeyName=labelbox-assets-key-1&Signature=u6LV0TlTP1RWIQrwWghhL13Wy9A,"{""objects"":[{""featureId"":""ckifhltue037i0ybtcrqv17iv"",""schemaId"":""ckifh5l6p01hb0ybtf38e7rot"",""title"":""tumor"",""value"":""tumor"",""color"":""#1CE6FF"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckifhltue037i0ybtcrqv17iv?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2k5MXEzYmg2YWRmMDg1OG56MmJiaTY2Iiwib3JnYW5pemF0aW9uSWQiOiJja2k5MXEzYXo0dTE1MDgwNnZldWNsc2NvIiwiaWF0IjoxNjA3NDA0NjY0LCJleHAiOjE2MDk5OTY2NjR9.-gUAJHv3Eba7m1T06VaIMo0feXvfZJI6g5OXTHTHpGY""}],""classifications"":[]}",anniejoshi2000@gmail.com,Brain Tumor,1607401938000,1607401989000,8.9,Y4.jpg,-1,-1,,,TUMORS,[],https://editor.labelbox.com?project=ckifgyy6foss20841ithcei8f&label=ckifhlvl3000o3a68tc0nempn
ckifhmz6k000p3a684jtb0u55,ckifh24r627h20rc61x2yaz1j,https://storage.labelbox.com/cki91q3az4u150806veuclsco%2Fa7655502-1328-a8bb-8d5d-69b77f001758-Y37.jpg?Expires=1608614264611&KeyName=labelbox-assets-key-1&Signature=8aob_5rvym-HsIe9Yg0FNp0y5fc,"{""objects"":[{""featureId"":""ckifhmxy303d80ybtb6lp64pp"",""schemaId"":""ckifh5l6p01hb0ybtf38e7rot"",""title"":""tumor"",""value"":""tumor"",""color"":""#1CE6FF"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckifhmxy303d80ybtb6lp64pp?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2k5MXEzYmg2YWRmMDg1OG56MmJiaTY2Iiwib3JnYW5pemF0aW9uSWQiOiJja2k5MXEzYXo0dTE1MDgwNnZldWNsc2NvIiwiaWF0IjoxNjA3NDA0NjY0LCJleHAiOjE2MDk5OTY2NjR9.-gUAJHv3Eba7m1T06VaIMo0feXvfZJI6g5OXTHTHpGY""}],""classifications"":[]}",anniejoshi2000@gmail.com,Brain Tumor,1607401989000,1607402096384,7.626,Y37.jpg,,-1,,,TUMORS,[],https://editor.labelbox.com?project=ckifgyy6foss20841ithcei8f&label=ckifhmz6k000p3a684jtb0u55
ckifhnhme000q3a6831rjqotn,ckifh24r627km0rc60zp98asl,https://storage.labelbox.com/cki91q3az4u150806veuclsco%2F29f06caf-e7e9-16e0-6208-c9403bd15abf-Y76.jpg?Expires=1608614264612&KeyName=labelbox-assets-key-1&Signature=vBl794jZ_OdSOqbQg4b02gKsYro,"{""objects"":[{""featureId"":""ckifhnfy503fd0yapfjsz8ww9"",""schemaId"":""ckifh5l6p01hb0ybtf38e7rot"",""title"":""tumor"",""value"":""tumor"",""color"":""#1CE6FF"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckifhnfy503fd0yapfjsz8ww9?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2k5MXEzYmg2YWRmMDg1OG56MmJiaTY2Iiwib3JnYW5pemF0aW9uSWQiOiJja2k5MXEzYXo0dTE1MDgwNnZldWNsc2NvIiwiaWF0IjoxNjA3NDA0NjY0LCJleHAiOjE2MDk5OTY2NjR9.-gUAJHv3Eba7m1T06VaIMo0feXvfZJI6g5OXTHTHpGY""}],""classifications"":[]}",anniejoshi2000@gmail.com,Brain Tumor,1607402006000,1607402097264,10.011,Y76.jpg,,-1,,,TUMORS,[],https://editor.labelbox.com?project=ckifgyy6foss20841ithcei8f&label=ckifhnhme000q3a6831rjqotn
ckifhnzqv000r3a6813y8ixj1,ckifh24r827o60rc6f4hy87xw,https://storage.labelbox.com/cki91q3az4u150806veuclsco%2F5bf907e6-e0f9-71d6-4c20-769d5a5cbd02-Y115.JPG?Expires=1608614264612&KeyName=labelbox-assets-key-1&Signature=rXdJHY50E0jHHRmTFlVkTAJu4nI,"{""objects"":[{""featureId"":""ckifhny1302jj0ybm9vke6t2m"",""schemaId"":""ckifh5l6p01hb0ybtf38e7rot"",""title"":""tumor"",""value"":""tumor"",""color"":""#1CE6FF"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckifhny1302jj0ybm9vke6t2m?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2k5MXEzYmg2YWRmMDg1OG56MmJiaTY2Iiwib3JnYW5pemF0aW9uSWQiOiJja2k5MXEzYXo0dTE1MDgwNnZldWNsc2NvIiwiaWF0IjoxNjA3NDA0NjY0LCJleHAiOjE2MDk5OTY2NjR9.-gUAJHv3Eba7m1T06VaIMo0feXvfZJI6g5OXTHTHpGY""}],""classifications"":[]}",anniejoshi2000@gmail.com,Brain Tumor,1607402029000,1607402099026,11.995,Y115.JPG,,-1,,,TUMORS,[],https://editor.labelbox.com?project=ckifgyy6foss20841ithcei8f&label=ckifhnzqv000r3a6813y8ixj1
ckifhoip2000s3a68yvd0nh92,ckifh24r927rq0rc6deesev1x,https://storage.labelbox.com/cki91q3az4u150806veuclsco%2F95633306-b113-c74a-fe0c-d73e42e73188-Y187.jpg?Expires=1608614264617&KeyName=labelbox-assets-key-1&Signature=fBlWAR3WRGbR4Wvm0RKN1Tga84A,"{""objects"":[{""featureId"":""ckifhoh5700a70yamhj19gcxh"",""schemaId"":""ckifh5l6p01hb0ybtf38e7rot"",""title"":""tumor"",""value"":""tumor"",""color"":""#1CE6FF"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckifhoh5700a70yamhj19gcxh?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2k5MXEzYmg2YWRmMDg1OG56MmJiaTY2Iiwib3JnYW5pemF0aW9uSWQiOiJja2k5MXEzYXo0dTE1MDgwNnZldWNsc2NvIiwiaWF0IjoxNjA3NDA0NjY0LCJleHAiOjE2MDk5OTY2NjR9.-gUAJHv3Eba7m1T06VaIMo0feXvfZJI6g5OXTHTHpGY""}],""classifications"":[]}",anniejoshi2000@gmail.com,Brain Tumor,1607402060000,1607402101000,7.101,Y187.jpg,-1,-1,,,TUMORS,[],https://editor.labelbox.com?project=ckifgyy6foss20841ithcei8f&label=ckifhoip2000s3a68yvd0nh92
ckifhp1cm000t3a6896ay5hu2,ckifh24r527du0rc63utcgeuk,https://storage.labelbox.com/cki91q3az4u150806veuclsco%2F08858722-987d-d90c-7576-ebb3150a4926-Y8.jpg?Expires=1608614264617&KeyName=labelbox-assets-key-1&Signature=uGzVQLwVpLV42xHQpJzoOMm-Btk,"{""objects"":[{""featureId"":""ckifhp07b03m90ybtd2bpddf5"",""schemaId"":""ckifh5l6p01hb0ybtf38e7rot"",""title"":""tumor"",""value"":""tumor"",""color"":""#1CE6FF"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckifhp07b03m90ybtd2bpddf5?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2k5MXEzYmg2YWRmMDg1OG56MmJiaTY2Iiwib3JnYW5pemF0aW9uSWQiOiJja2k5MXEzYXo0dTE1MDgwNnZldWNsc2NvIiwiaWF0IjoxNjA3NDA0NjY0LCJleHAiOjE2MDk5OTY2NjR9.-gUAJHv3Eba7m1T06VaIMo0feXvfZJI6g5OXTHTHpGY""}],""classifications"":[]}",anniejoshi2000@gmail.com,Brain Tumor,1607402082000,1607402102000,11.558,Y8.jpg,-1,-1,,,TUMORS,[],https://editor.labelbox.com?project=ckifgyy6foss20841ithcei8f&label=ckifhp1cm000t3a6896ay5hu2
ckifhpibe000u3a68slom245k,ckifh24r627he0rc668pe0bu3,https://storage.labelbox.com/cki91q3az4u150806veuclsco%2F61023eec-bbd5-6445-44c3-9ac8040b96c6-Y40.JPG?Expires=1608614264618&KeyName=labelbox-assets-key-1&Signature=G-DWcSX0Qq3DTiyvNe1mw-0T1K4,"{""objects"":[{""featureId"":""ckifhph7303qr0yco7svcatpt"",""schemaId"":""ckifh5l6p01hb0ybtf38e7rot"",""title"":""tumor"",""value"":""tumor"",""color"":""#1CE6FF"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckifhph7303qr0yco7svcatpt?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2k5MXEzYmg2YWRmMDg1OG56MmJiaTY2Iiwib3JnYW5pemF0aW9uSWQiOiJja2k5MXEzYXo0dTE1MDgwNnZldWNsc2NvIiwiaWF0IjoxNjA3NDA0NjY0LCJleHAiOjE2MDk5OTY2NjR9.-gUAJHv3Eba7m1T06VaIMo0feXvfZJI6g5OXTHTHpGY""}],""classifications"":[]}",anniejoshi2000@gmail.com,Brain Tumor,1607402100000,1607402229320,6.36,Y40.JPG,,-1,,,TUMORS,[],https://editor.labelbox.com?project=ckifgyy6foss20841ithcei8f&label=ckifhpibe000u3a68slom245k
ckifhpum0000v3a68ufe7tc9j,ckifh24r627ky0rc66tl1cwsu,https://storage.labelbox.com/cki91q3az4u150806veuclsco%2F1615f6b2-c0f6-1a6d-5531-c029d7549401-Y79.jpg?Expires=1608614264618&KeyName=labelbox-assets-key-1&Signature=gJQvkNybBfxwZGTlZ65WhxVXYTc,"{""objects"":[{""featureId"":""ckifhpt3g03qh0yap2u2oa2cd"",""schemaId"":""ckifh5l6p01hb0ybtf38e7rot"",""title"":""tumor"",""value"":""tumor"",""color"":""#1CE6FF"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckifhpt3g03qh0yap2u2oa2cd?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2k5MXEzYmg2YWRmMDg1OG56MmJiaTY2Iiwib3JnYW5pemF0aW9uSWQiOiJja2k5MXEzYXo0dTE1MDgwNnZldWNsc2NvIiwiaWF0IjoxNjA3NDA0NjY0LCJleHAiOjE2MDk5OTY2NjR9.-gUAJHv3Eba7m1T06VaIMo0feXvfZJI6g5OXTHTHpGY""}],""classifications"":[]}",anniejoshi2000@gmail.com,Brain Tumor,1607402116000,1607402230499,5.747,Y79.jpg,,-1,,,TUMORS,[],https://editor.labelbox.com?project=ckifgyy6foss20841ithcei8f&label=ckifhpum0000v3a68ufe7tc9j
ckifhq9va000w3a684zhmgntb,ckifh24r927oi0rc6b3fk7fen,https://storage.labelbox.com/cki91q3az4u150806veuclsco%2Fcec338e1-5b28-c392-f580-70a825803931-Y120.JPG?Expires=1608614264618&KeyName=labelbox-assets-key-1&Signature=fUrjCjHyTVZOEIKOdYVbOYpipcc,"{""objects"":[{""featureId"":""ckifhq4d503rr0ybtfajl60tf"",""schemaId"":""ckifh5l6p01hb0ybtf38e7rot"",""title"":""tumor"",""value"":""tumor"",""color"":""#1CE6FF"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckifhq4d503rr0ybtfajl60tf?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2k5MXEzYmg2YWRmMDg1OG56MmJiaTY2Iiwib3JnYW5pemF0aW9uSWQiOiJja2k5MXEzYXo0dTE1MDgwNnZldWNsc2NvIiwiaWF0IjoxNjA3NDA0NjY0LCJleHAiOjE2MDk5OTY2NjR9.-gUAJHv3Eba7m1T06VaIMo0feXvfZJI6g5OXTHTHpGY""}],""classifications"":[]}",anniejoshi2000@gmail.com,Brain Tumor,1607402137000,1607402232026,6.305,Y120.JPG,,-1,,,TUMORS,[],https://editor.labelbox.com?project=ckifgyy6foss20841ithcei8f&label=ckifhq9va000w3a684zhmgntb
ckifhqlhc000x3a68r7a93njt,ckifh24r927s20rc60o1e5pkf,https://storage.labelbox.com/cki91q3az4u150806veuclsco%2Ff9ef501e-36a7-d134-b25e-3cc06545299e-Y193.JPG?Expires=1608614264619&KeyName=labelbox-assets-key-1&Signature=J6Dl4Z7swVkXzibPDAyNcRPimsQ,"{""objects"":[{""featureId"":""ckifhqjy400jn0yamgm305egp"",""schemaId"":""ckifh5l6p01hb0ybtf38e7rot"",""title"":""tumor"",""value"":""tumor"",""color"":""#1CE6FF"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckifhqjy400jn0yamgm305egp?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2k5MXEzYmg2YWRmMDg1OG56MmJiaTY2Iiwib3JnYW5pemF0aW9uSWQiOiJja2k5MXEzYXo0dTE1MDgwNnZldWNsc2NvIiwiaWF0IjoxNjA3NDA0NjY0LCJleHAiOjE2MDk5OTY2NjR9.-gUAJHv3Eba7m1T06VaIMo0feXvfZJI6g5OXTHTHpGY""}],""classifications"":[]}",anniejoshi2000@gmail.com,Brain Tumor,1607402151000,1607402233003,12.6,Y193.JPG,,-1,,,TUMORS,[],https://editor.labelbox.com?project=ckifgyy6foss20841ithcei8f&label=ckifhqlhc000x3a68r7a93njt
ckifhqz4s000y3a689ey10bly,ckifh24r527e60rc6eqlo7ojk,https://storage.labelbox.com/cki91q3az4u150806veuclsco%2F6907567f-594a-40e0-ca9d-2b210fad1ae1-Y11.jpg?Expires=1608614264619&KeyName=labelbox-assets-key-1&Signature=_xrPGnohDlvOBoZH_JThoVgFU8g,"{""objects"":[{""featureId"":""ckifhqxxx047d0y9318790xgb"",""schemaId"":""ckifh5l6p01hb0ybtf38e7rot"",""title"":""tumor"",""value"":""tumor"",""color"":""#1CE6FF"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckifhqxxx047d0y9318790xgb?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2k5MXEzYmg2YWRmMDg1OG56MmJiaTY2Iiwib3JnYW5pemF0aW9uSWQiOiJja2k5MXEzYXo0dTE1MDgwNnZldWNsc2NvIiwiaWF0IjoxNjA3NDA0NjY0LCJleHAiOjE2MDk5OTY2NjR9.-gUAJHv3Eba7m1T06VaIMo0feXvfZJI6g5OXTHTHpGY""}],""classifications"":[]}",anniejoshi2000@gmail.com,Brain Tumor,1607402168000,1607402234000,5.923,Y11.jpg,-1,-1,,,TUMORS,[],https://editor.labelbox.com?project=ckifgyy6foss20841ithcei8f&label=ckifhqz4s000y3a689ey10bly
ckifhrfkn000z3a68rvrsa70f,ckifh24r627hq0rc6aj641hzo,https://storage.labelbox.com/cki91q3az4u150806veuclsco%2F69feee78-c738-2a74-ceb0-35163f2a401a-Y44.JPG?Expires=1608614264620&KeyName=labelbox-assets-key-1&Signature=Tydg55N6kZCvIFTVQzmkqw3SyxI,"{""objects"":[{""featureId"":""ckifhr6do03xb0yco8hwt4s73"",""schemaId"":""ckifh5l6p01hb0ybtf38e7rot"",""title"":""tumor"",""value"":""tumor"",""color"":""#1CE6FF"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckifhr6do03xb0yco8hwt4s73?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2k5MXEzYmg2YWRmMDg1OG56MmJiaTY2Iiwib3JnYW5pemF0aW9uSWQiOiJja2k5MXEzYXo0dTE1MDgwNnZldWNsc2NvIiwiaWF0IjoxNjA3NDA0NjY0LCJleHAiOjE2MDk5OTY2NjR9.-gUAJHv3Eba7m1T06VaIMo0feXvfZJI6g5OXTHTHpGY""}],""classifications"":[]}",anniejoshi2000@gmail.com,Brain Tumor,1607402190000,1607402235050,5.109,Y44.JPG,,-1,,,TUMORS,[],https://editor.labelbox.com?project=ckifgyy6foss20841ithcei8f&label=ckifhrfkn000z3a68rvrsa70f
ckifhrt8500103a68gm47kuuh,ckifh24r727la0rc6fg1ngjs5,https://storage.labelbox.com/cki91q3az4u150806veuclsco%2F15f25b75-4f34-b7c0-ee76-d847fc5e9e52-Y85.JPG?Expires=1608614264620&KeyName=labelbox-assets-key-1&Signature=CfWqAMmbhUfQPNSm4Pdn_uGs4PY,"{""objects"":[{""featureId"":""ckifhrs0z00o40yamfsje3bwb"",""schemaId"":""ckifh5l6p01hb0ybtf38e7rot"",""title"":""tumor"",""value"":""tumor"",""color"":""#1CE6FF"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckifhrs0z00o40yamfsje3bwb?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2k5MXEzYmg2YWRmMDg1OG56MmJiaTY2Iiwib3JnYW5pemF0aW9uSWQiOiJja2k5MXEzYXo0dTE1MDgwNnZldWNsc2NvIiwiaWF0IjoxNjA3NDA0NjY0LCJleHAiOjE2MDk5OTY2NjR9.-gUAJHv3Eba7m1T06VaIMo0feXvfZJI6g5OXTHTHpGY""}],""classifications"":[]}",anniejoshi2000@gmail.com,Brain Tumor,1607402208000,1607402236254,7.07,Y85.JPG,,-1,,,TUMORS,[],https://editor.labelbox.com?project=ckifgyy6foss20841ithcei8f&label=ckifhrt8500103a68gm47kuuh
ckifhs1jh00113a686hiadjt9,ckifh24r927ou0rc6csoacwy2,https://storage.labelbox.com/cki91q3az4u150806veuclsco%2F69ca21ab-12c6-64c5-43e8-428bcb312d95-Y148.JPG?Expires=1608614264621&KeyName=labelbox-assets-key-1&Signature=0ZsTzQQpvRvcDB0rbpYD5eNJaic,"{""objects"":[{""featureId"":""ckifhs0hm00p00yamcb207mnh"",""schemaId"":""ckifh5l6p01hb0ybtf38e7rot"",""title"":""tumor"",""value"":""tumor"",""color"":""#1CE6FF"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckifhs0hm00p00yamcb207mnh?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2k5MXEzYmg2YWRmMDg1OG56MmJiaTY2Iiwib3JnYW5pemF0aW9uSWQiOiJja2k5MXEzYXo0dTE1MDgwNnZldWNsc2NvIiwiaWF0IjoxNjA3NDA0NjY0LCJleHAiOjE2MDk5OTY2NjR9.-gUAJHv3Eba7m1T06VaIMo0feXvfZJI6g5OXTHTHpGY""}],""classifications"":[]}",anniejoshi2000@gmail.com,Brain Tumor,1607402224000,1607402237003,5.304,Y148.JPG,,-1,,,TUMORS,[],https://editor.labelbox.com?project=ckifgyy6foss20841ithcei8f&label=ckifhs1jh00113a686hiadjt9
ckifhsgs100123a68dkunnljy,ckifh24r927se0rc6adsca5rl,https://storage.labelbox.com/cki91q3az4u150806veuclsco%2F61fb421f-4794-18ec-4f94-ca802445fb39-Y242.JPG?Expires=1608614264622&KeyName=labelbox-assets-key-1&Signature=J1xqhpgSAa6TVJ7lUwNkcwA2vfE,"{""objects"":[{""featureId"":""ckifhsfb3041w0yco092xb6a1"",""schemaId"":""ckifh5l6p01hb0ybtf38e7rot"",""title"":""tumor"",""value"":""tumor"",""color"":""#1CE6FF"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckifhsfb3041w0yco092xb6a1?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2k5MXEzYmg2YWRmMDg1OG56MmJiaTY2Iiwib3JnYW5pemF0aW9uSWQiOiJja2k5MXEzYXo0dTE1MDgwNnZldWNsc2NvIiwiaWF0IjoxNjA3NDA0NjY0LCJleHAiOjE2MDk5OTY2NjR9.-gUAJHv3Eba7m1T06VaIMo0feXvfZJI6g5OXTHTHpGY""}],""classifications"":[]}",anniejoshi2000@gmail.com,Brain Tumor,1607402241000,1607402333275,6.663,Y242.JPG,,-1,,,TUMORS,[],https://editor.labelbox.com?project=ckifgyy6foss20841ithcei8f&label=ckifhsgs100123a68dkunnljy
ckifht3nw00133a68fmo3x7v6,ckifh24r527ei0rc6514sfmm7,https://storage.labelbox.com/cki91q3az4u150806veuclsco%2F4b97911e-57bd-78a8-cba6-fa95d304541e-Y14.jpg?Expires=1608614264623&KeyName=labelbox-assets-key-1&Signature=nFYzQDBEe6xroo1QflGfXtVBhvk,"{""objects"":[{""featureId"":""ckifht157043e0ycogb0fgjm7"",""schemaId"":""ckifh5l6p01hb0ybtf38e7rot"",""title"":""tumor"",""value"":""tumor"",""color"":""#1CE6FF"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckifht157043e0ycogb0fgjm7?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2k5MXEzYmg2YWRmMDg1OG56MmJiaTY2Iiwib3JnYW5pemF0aW9uSWQiOiJja2k5MXEzYXo0dTE1MDgwNnZldWNsc2NvIiwiaWF0IjoxNjA3NDA0NjY0LCJleHAiOjE2MDk5OTY2NjR9.-gUAJHv3Eba7m1T06VaIMo0feXvfZJI6g5OXTHTHpGY""}],""classifications"":[]}",anniejoshi2000@gmail.com,Brain Tumor,1607402267000,1607402335000,25.391,Y14.jpg,-1,-1,,,TUMORS,[],https://editor.labelbox.com?project=ckifgyy6foss20841ithcei8f&label=ckifht3nw00133a68fmo3x7v6
